Start Time	End Time	Transportation Mode
2008/04/30 13:39:34	2008/04/30 13:48:31	bus
2008/04/30 13:48:32	2008/04/30 13:59:26	walk
2008/05/01 04:08:03	2008/05/01 05:45:42	walk
2008/05/01 07:58:51	2008/05/01 09:11:33	walk
2008/05/01 11:09:46	2008/05/01 11:44:17	walk
2008/05/02 00:28:38	2008/05/02 01:14:16	walk
2008/05/02 02:42:20	2008/05/02 04:14:04	walk
2008/05/02 05:31:48	2008/05/02 06:52:22	walk
2008/05/02 06:52:23	2008/05/02 07:03:23	bus
2008/05/02 07:03:24	2008/05/02 07:09:48	walk
2008/05/02 07:09:42	2008/05/02 09:34:20	car
2008/05/05 14:18:46	2008/05/05 14:29:25	bus
2008/05/05 14:29:26	2008/05/05 14:49:27	walk
2008/05/05 23:58:14	2008/05/06 00:09:56	walk
2008/05/06 00:32:18	2008/05/06 00:39:48	walk
2008/05/06 14:12:43	2008/05/06 14:16:01	walk
2008/05/06 14:16:02	2008/05/06 14:24:30	bus
2008/05/06 14:24:30	2008/05/06 14:34:34	walk
2008/05/07 00:46:38	2008/05/07 00:55:33	walk
2008/05/07 00:55:34	2008/05/07 01:06:13	bus
