Start Time	End Time	Transportation Mode
2007/11/30 09:59:00	2007/11/30 10:38:00	bus
2007/11/30 12:40:00	2007/11/30 13:18:00	bus
2007/12/02 12:27:00	2007/12/02 12:57:00	bus
2007/12/02 13:00:00	2007/12/02 13:25:00	bus
2007/12/04 07:45:00	2007/12/04 08:30:00	car
2007/12/06 08:55:00	2007/12/06 09:20:00	bus
2007/12/06 09:20:00	2007/12/06 13:00:00	walk
2007/12/07 11:30:00	2007/12/07 12:10:00	bus
2007/12/08 02:05:00	2007/12/08 02:20:00	bus
2007/12/08 04:52:00	2007/12/08 05:00:00	bus
2007/12/08 10:41:00	2007/12/08 11:20:00	bus
2007/12/08 13:50:00	2007/12/08 14:07:00	walk
2007/12/08 14:07:00	2007/12/08 14:32:00	bus
2008/01/01 01:30:00	2008/01/01 02:00:00	bus
2008/01/01 09:40:00	2008/01/01 10:16:00	bus
2008/01/02 14:13:00	2008/01/02 15:50:00	walk
2008/01/03 06:23:00	2008/01/03 07:38:00	bus
2008/01/04 06:00:00	2008/01/04 06:45:00	bus
2008/01/09 10:28:00	2008/01/09 10:45:00	walk
2008/01/10 13:04:00	2008/01/10 14:20:00	walk
2008/01/11 08:05:00	2008/01/11 08:50:00	bus
2008/01/13 05:14:00	2008/01/13 06:00:00	bus
2008/01/16 05:04:00	2008/01/16 05:40:00	bus
2008/01/16 06:55:00	2008/01/16 07:40:00	bus
2008/02/22 08:37:00	2008/02/22 08:50:00	bus
2008/02/22 09:50:00	2008/02/22 11:00:00	bus
2008/02/24 07:18:00	2008/02/24 09:00:00	bus
2008/03/02 01:10:00	2008/03/02 02:00:00	bus
2008/03/03 23:48:00	2008/03/04 00:13:00	bus
2008/03/04 10:39:00	2008/03/04 10:50:00	bus
2008/03/06 23:38:00	2008/03/07 00:01:00	bus
2008/03/12 08:11:00	2008/03/12 09:35:00	bus
2008/03/13 00:48:00	2008/03/13 01:55:00	bus
2008/03/17 23:43:00	2008/03/18 00:15:00	bus
2008/03/24 06:59:00	2008/03/24 07:15:00	bus
2008/03/27 23:59:00	2008/03/28 00:57:00	bus
2008/03/28 00:57:00	2008/03/28 04:40:00	walk
2008/03/28 04:40:00	2008/03/28 05:40:00	bus
2008/03/28 08:42:00	2008/03/28 09:50:00	bus
2008/04/17 04:17:00	2008/04/17 12:20:00	walk
2008/04/27 07:25:00	2008/04/27 08:15:00	bus
2008/04/27 09:45:00	2008/04/27 10:30:00	bus
2008/04/27 10:30:00	2008/04/27 13:05:00	bus
2008/04/27 13:05:00	2008/04/27 13:16:00	bike
2008/05/01 13:00:00	2008/05/01 14:05:00	bus
2008/05/04 00:30:00	2008/05/04 00:47:00	bike
2008/05/04 00:47:00	2008/05/04 03:30:00	bike
2008/05/04 03:30:00	2008/05/04 03:48:00	bike
2008/05/08 10:20:00	2008/05/08 10:45:00	bus
2008/05/08 13:10:00	2008/05/08 13:22:00	bus
2008/05/09 06:30:00	2008/05/09 08:20:00	bus
2008/05/14 07:25:00	2008/05/14 07:40:00	bus
2008/05/14 07:40:00	2008/05/14 08:00:00	walk
2008/05/19 12:20:00	2008/05/19 12:50:00	bus
2008/05/19 13:45:00	2008/05/19 14:05:00	bus
2008/05/21 05:00:00	2008/05/21 05:15:00	walk
2008/05/21 06:22:00	2008/05/21 06:40:00	walk
2008/05/21 06:40:00	2008/05/21 06:45:00	bus
2008/05/28 11:00:00	2008/05/28 11:20:00	bike
2008/05/28 12:00:00	2008/05/28 12:40:00	walk
2008/05/30 12:40:00	2008/05/30 13:15:00	bus
2008/05/31 04:50:00	2008/05/31 05:50:00	bus
2008/05/31 08:20:00	2008/05/31 10:10:00	walk
2008/05/31 10:10:00	2008/05/31 11:10:00	bus
2008/06/13 05:06:00	2008/06/13 05:30:00	walk
2008/07/11 10:57:00	2008/07/11 13:24:00	bus
2008/08/06 04:01:00	2008/08/06 04:20:00	walk
2008/08/06 04:20:00	2008/08/06 04:40:00	bus
2008/08/06 04:40:00	2008/08/06 07:00:00	walk
2008/08/06 07:30:00	2008/08/06 08:15:00	bus
2008/08/07 03:06:00	2008/08/07 04:00:00	bus
2008/08/07 04:00:00	2008/08/07 07:30:00	walk
2008/08/07 07:30:00	2008/08/07 09:30:00	bus
2008/08/07 09:45:00	2008/08/07 10:45:00	bus
2008/12/10 11:02:00	2008/12/10 12:40:00	walk
2008/12/12 05:20:00	2008/12/12 05:39:00	bus
2008/12/12 08:49:00	2008/12/12 10:17:00	bus
2008/12/17 08:32:00	2008/12/17 09:08:00	bus
2008/12/19 08:50:00	2008/12/19 10:05:00	bus
2008/12/19 10:05:00	2008/12/19 11:15:00	walk
2008/12/19 11:15:00	2008/12/19 12:11:00	bus
2008/12/21 02:17:00	2008/12/21 02:28:00	walk
2008/12/24 08:36:00	2008/12/24 10:05:00	bus
2008/12/27 03:47:00	2008/12/27 04:11:00	bus
2008/12/27 10:19:00	2008/12/27 11:40:00	bus
2008/12/30 03:03:00	2008/12/30 03:22:00	bus
2008/12/30 05:00:00	2008/12/30 05:17:00	bus
2008/12/31 13:59:00	2008/12/31 14:55:00	taxi
