Start Time	End Time	Transportation Mode
2007/06/27 09:49:22	2007/06/27 10:19:19	bus
2007/06/27 10:20:15	2007/06/27 10:38:05	walk
2007/06/29 00:14:10	2007/06/29 10:17:43	bus
2007/07/04 12:47:42	2007/07/04 13:29:43	taxi
2007/07/05 00:50:24	2007/07/05 01:18:00	taxi
2007/07/05 01:18:10	2007/07/05 01:46:19	walk
2007/07/05 01:46:58	2007/07/05 01:54:01	train
2007/07/05 01:54:08	2007/07/05 01:59:10	walk
2007/07/05 12:43:48	2007/07/05 12:59:50	bike
2007/07/06 00:36:22	2007/07/06 00:55:30	bike
2007/07/06 10:14:37	2007/07/06 10:19:35	walk
2007/07/06 10:48:48	2007/07/06 11:45:59	bus
2007/07/06 11:46:28	2007/07/06 13:54:54	walk
2007/07/06 13:55:26	2007/07/06 14:10:27	bus
