Start Time	End Time	Transportation Mode
2007/04/12 11:26:31	2007/04/12 12:33:17	car
2007/04/12 23:11:09	2007/04/13 08:09:30	car
2007/04/16 12:58:05	2007/04/16 14:14:02	car
2007/04/16 23:51:52	2007/04/17 15:59:59	car
2007/04/17 16:00:00	2007/04/18 15:59:59	car
2007/04/18 16:00:00	2007/04/19 15:59:59	car
2007/04/18 17:00:00	2007/04/19 15:59:59	car
2007/04/19 17:00:00	2007/04/20 15:59:59	car
2007/04/22 17:00:00	2007/04/23 15:59:59	car
2007/04/23 13:15:18	2007/04/23 13:28:19	car
2007/04/24 01:04:12	2007/04/24 02:27:43	car
