Start Time	End Time	Transportation Mode
2007/10/02 02:16:12	2007/10/02 14:17:11	walk
2007/10/02 02:17:25	2007/10/02 08:26:11	bus
2007/10/03 01:51:43	2007/10/03 02:03:35	walk
2007/10/03 02:58:07	2007/10/03 12:20:29	walk
2007/10/05 05:27:24	2007/10/05 06:04:08	bus
2007/10/05 06:08:00	2007/10/05 09:24:35	walk
2007/10/05 09:24:57	2007/10/05 09:57:57	bus
2007/10/05 09:58:31	2007/10/05 10:09:15	walk
2007/10/05 15:01:48	2007/10/05 15:59:59	car
2007/10/05 16:00:00	2007/10/05 17:33:26	car
2007/10/05 20:44:25	2007/10/06 09:35:30	bike
2007/10/06 05:13:53	2007/10/06 05:30:52	car
2007/10/06 09:49:27	2007/10/06 10:10:27	car
2007/10/07 06:12:59	2007/10/07 06:50:46	bus
2007/10/07 06:51:40	2007/10/07 07:28:18	walk
2007/10/07 08:06:50	2007/10/07 08:16:27	bus
2007/10/07 08:17:47	2007/10/07 09:32:14	walk
2007/10/08 08:01:02	2007/10/08 08:02:03	walk
2007/10/08 08:04:55	2007/10/08 08:41:42	bus
2007/10/08 08:23:59	2007/10/08 08:37:00	walk
2007/10/08 08:37:37	2007/10/08 08:57:59	taxi
2007/10/08 12:10:42	2007/10/08 12:27:18	car
2007/10/09 06:53:04	2007/10/09 07:01:26	bus
2007/10/09 07:01:47	2007/10/09 08:07:27	walk
2007/10/09 08:59:23	2007/10/09 10:33:47	car
2007/10/09 11:01:17	2007/10/09 11:16:12	walk
2007/10/10 06:35:13	2007/10/10 06:55:45	walk
2007/10/10 06:56:54	2007/10/10 07:35:28	bus
2007/10/10 07:35:55	2007/10/10 07:38:36	walk
2007/10/10 10:04:07	2007/10/10 11:23:27	bus
2007/10/10 11:25:24	2007/10/10 11:30:42	walk
2007/10/10 11:31:50	2007/10/10 11:41:50	taxi
