Start Time	End Time	Transportation Mode
2007/04/12 10:21:16	2007/04/12 14:56:56	bike
2007/04/13 00:53:06	2007/04/13 01:06:15	bike
2007/04/13 05:19:33	2007/04/13 05:27:34	taxi
2007/04/13 07:01:26	2007/04/13 07:18:02	taxi
2007/04/30 09:30:00	2007/04/30 09:35:00	walk
2007/04/30 11:50:00	2007/04/30 12:01:00	taxi
2007/05/01 10:10:00	2007/05/01 10:36:00	bus
2007/05/01 10:36:00	2007/05/01 11:00:00	walk
2007/05/01 15:30:00	2007/05/01 15:55:00	taxi
2007/05/02 05:20:00	2007/05/02 05:49:00	car
2007/05/02 05:50:00	2007/05/02 07:00:00	walk
2007/05/02 07:00:00	2007/05/02 08:30:00	car
2007/05/02 11:44:00	2007/05/02 12:05:00	taxi
2007/05/03 02:38:00	2007/05/03 04:30:00	walk
2007/05/03 13:00:00	2007/05/03 13:50:00	walk
2007/05/03 13:50:00	2007/05/03 14:12:00	bus
2007/05/03 14:12:00	2007/05/03 14:39:00	walk
2007/05/03 14:39:00	2007/05/03 15:00:00	taxi
2007/05/05 01:00:00	2007/05/05 01:10:00	walk
2007/05/05 08:25:00	2007/05/05 08:55:00	bus
2007/05/05 08:55:00	2007/05/05 09:10:00	walk
2007/05/05 13:15:00	2007/05/05 13:30:00	walk
2007/05/05 13:30:00	2007/05/05 14:05:00	car
2007/05/05 14:05:00	2007/05/05 14:15:00	walk
2007/05/07 05:30:00	2007/05/07 05:41:00	walk
2007/05/07 05:41:00	2007/05/07 06:00:00	bus
2007/05/07 06:00:00	2007/05/07 06:12:00	walk
2007/05/07 10:55:00	2007/05/07 11:59:00	walk
2007/05/07 11:59:00	2007/05/07 12:08:00	bus
2007/05/07 12:08:00	2007/05/07 12:20:00	walk
2007/05/07 22:05:00	2007/05/07 22:20:00	taxi
2007/05/08 12:20:00	2007/05/08 12:50:00	walk
2007/05/09 01:30:00	2007/05/09 01:53:00	walk
2007/05/09 12:50:00	2007/05/09 13:32:00	walk
2007/05/10 01:22:00	2007/05/10 01:48:00	walk
2007/05/10 12:50:00	2007/05/10 13:08:00	walk
2007/05/11 14:52:00	2007/05/11 15:20:00	walk
2007/05/12 03:44:00	2007/05/12 04:43:00	walk
2007/05/12 10:50:00	2007/05/12 11:33:00	walk
2007/05/12 13:56:00	2007/05/12 14:20:00	walk
2007/05/13 04:57:00	2007/05/13 04:59:00	walk
2007/05/13 14:06:00	2007/05/13 14:34:00	walk
2007/05/14 00:55:00	2007/05/14 01:30:00	walk
2007/05/14 14:22:00	2007/05/14 14:47:00	walk
2007/05/15 01:27:00	2007/05/15 01:54:00	walk
2007/05/15 14:12:00	2007/05/15 14:40:00	walk
2007/05/16 01:00:00	2007/05/16 01:34:00	walk
2007/05/16 14:28:00	2007/05/16 15:00:00	walk
2007/05/17 00:52:00	2007/05/17 01:32:00	walk
2007/05/20 06:42:00	2007/05/20 07:38:00	bike
2007/05/20 14:09:00	2007/05/20 14:24:00	bike
2007/05/21 01:07:00	2007/05/21 01:23:00	bike
2007/05/21 14:21:00	2007/05/21 14:36:00	bike
2007/05/22 00:52:00	2007/05/22 01:10:00	bike
